Trip_ID,Trip_StartTime,Origin_longitude,Origin_latitude,Dest_longitude,Dest_latitude,Customer_ID,Driver_ID,driver_rated_for_trip,customer_rated_for_trip,Trip_cancellation,Cancelled_by,Reason,year,month,Region,CALENDAR_DATE,hours_range
22555937,2015-02-12 20:58:04,-73.957893371582,40.7730598449707,-73.9629364013672,40.7722778320313,C40291,D98272,3,5,1,Driver,Issue with vehicle,2015,2,Airport,12/2/2015,06:00PM-09:00PM
14078608,2015-02-13 07:31:41,-73.9451217651367,40.7789115905762,-73.9946899414062,40.7503700256348,C21618,D98272,5,4,1,Customer,Change of plan,2015,2,Industrial_Zones,13/2/2015,06:00AM-09:00AM
17978498,2015-02-13 12:24:52,-73.987907409668,40.7190437316895,-73.978256225586,40.7205238342285,C21492,D14244,4,4,1,Driver,Issue with vehicle,2015,2,Industrial_Zones,13/2/2015,12:00PM-03:00PM
46456027,2015-02-13 20:53:00,-73.9759140014648,40.7285385131836,-74.0018463134766,40.7395629882813,C20815,D69622,2,5,1,Customer,Change of plan,2015,2,Pubs,13/2/2015,06:00PM-09:00PM
13281911,2015-02-13 23:33:06,-73.9879455566406,40.7283020019531,-74.0018844604492,40.740608215332,C43455,D11542,4,5,1,Driver,Customer not found on location,2015,2,Pubs,13/2/2015,12:00AM-3:00AM
1314901,2015-02-14 00:34:18,-73.9931182861328,40.7629661560059,-73.9853363037109,40.7686805725098,C26748,D11542,4,5,1,Customer,Delay in arrival,2015,2,0.0,14/2/2015,12:00AM-03:00AM
25668567,2015-02-14 18:27:48,-73.9703063964844,40.7629165649414,-74.0090103149414,40.7125129699707,C20541,D78629,3,5,1,Driver,Delay due to traffic,2015,2,SubwayStations,14/2/2015,06:00PM-09:00PM
32636570,2015-02-14 18:57:33,-73.9740829467773,40.7630195617676,-73.9943008422852,40.756290435791,C51027,D18920,5,4,1,Driver,Customer not found on location,2015,2,Airport,14/2/2015,06:00PM-09:00PM
27547945,2015-02-14 23:00:59,-73.9813003540039,40.780891418457,-73.9772720336914,40.753791809082,C19280,D11542,5,3,1,Driver,Issue with vehicle,2015,2,Pubs,14/2/2015,12:00AM-3:00AM
52085420,2015-02-15 00:16:15,-73.9571685791016,40.7709007263184,-73.9648818969727,40.7724952697754,C23960,D14326,4,2,1,Driver,Delay due to traffic,2015,2,0.0,15/2/2015,12:00AM-03:00AM
51984567,2015-02-15 02:29:45,-73.9913482666016,40.7266426086426,-73.9910736083984,40.7274284362793,C49317,D63200,3,3,1,Customer,High trip charges,2015,2,SubwayStations,15/2/2015,12:00AM-03:00AM
51605913,2015-02-15 11:54:37,-73.9863662719727,40.7400703430176,-73.9835510253906,40.7626686096191,C41429,D79566,5,2,1,Customer,Delay in arrival,2015,2,Airport,15/2/2015,09:00AM-12:00PM
46047883,2015-02-15 19:54:58,-73.9574203491211,40.7699089050293,-74.0039138793945,40.7419471740723,C22490,D43171,5,4,1,Customer,Delay in arrival,2015,2,SubwayStations,15/2/2015,06:00PM-09:00PM
8243157,2015-02-15 20:57:00,-73.9833602905273,40.7443084716797,-73.9532928466797,40.774341583252,C34152,D55311,5,4,1,Driver,Issue with vehicle,2015,2,Pubs,15/2/2015,06:00PM-09:00PM
33334160,2015-02-15 22:29:38,-73.9704284667969,40.7639503479004,-73.9847869873047,40.7590408325195,C40238,D11542,3,3,1,Driver,Customer not found on location,2015,2,Airport,15/2/2015,12:00AM-3:00AM
21902291,2015-02-15 23:14:51,-73.7766418457031,40.6453437805176,-73.9813766479492,40.7331161499023,C39914,D14244,2,2,1,Driver,Delay due to traffic,2015,2,Pubs,15/2/2015,12:00AM-3:00AM
7086017,2015-02-15 23:24:49,-73.9954833984375,40.6821899414063,-73.9897689819336,40.6912117004395,C39175,D63647,4,5,1,Driver,Issue with vehicle,2015,2,SubwayStations,15/2/2015,12:00AM-3:00AM
55339340,2015-02-16 01:32:40,-73.9838333129883,40.760368347168,-73.9986267089844,40.7606887817383,C12608,D76086,1,4,1,Driver,Issue with vehicle,2015,2,Pubs,16/2/2015,12:00AM-03:00AM
16076610,2015-02-16 11:40:31,-73.9773406982422,40.7648162841797,-73.9896697998047,40.7413482666016,C51673,D48465,2,2,1,Driver,Inappropriate behavior of customer,2015,2,Industrial_Zones,16/2/2015,09:00AM-12:00PM
28529233,2015-02-16 14:00:54,-73.9822540283203,40.7715530395508,-73.978515625,40.772819519043,C17953,D14637,4,3,1,Driver,Issue with vehicle,2015,2,Sports_Arenas,16/2/2015,12:00PM-03:00PM
10898782,2015-02-16 18:28:31,-73.959228515625,40.7633934020996,-73.9553833007813,40.7794227600098,C22096,D36668,5,5,1,Driver,Customer not found on location,2015,2,Pubs,16/2/2015,06:00PM-09:00PM
50542911,2015-02-16 20:43:26,-73.9816284179688,40.7546234130859,-73.9811630249023,40.7503242492676,C52940,D36024,5,4,1,Customer,Change of plan,2015,2,Tourist_Spots,16/2/2015,06:00PM-09:00PM
31590798,2015-02-16 23:13:09,-73.9810485839844,40.7644386291504,-73.9850997924805,40.7587394714355,C31247,D57089,5,2,1,Customer,High trip charges,2015,2,Sports_Arenas,16/2/2015,12:00AM-3:00AM
52929894,2015-02-17 00:06:50,-73.9944915771485,40.7503318786621,-73.9500274658203,40.7761611938477,C14609,D63200,1,5,1,Driver,Delay due to traffic,2015,2,0.0,17/2/2015,12:00AM-03:00AM
25332765,2015-02-17 11:13:49,-73.9827499389648,40.7716522216797,-73.9873123168945,40.754695892334,C39140,D54605,5,4,1,Driver,Customer not found on location,2015,2,Tourist_Spots,17/2/2015,09:00AM-12:00PM
45585772,2015-02-17 12:46:31,-74.0007858276367,40.7582206726074,-73.9936141967773,40.7419242858887,C29244,D54605,2,5,1,Driver,Issue with vehicle,2015,2,Tourist_Spots,17/2/2015,12:00PM-03:00PM
19851759,2015-02-17 14:59:30,-73.9778823852539,40.788631439209,-73.9586944580078,40.7706642150879,C41239,D30656,5,3,1,Customer,Change of plan,2015,2,Industrial_Zones,17/2/2015,12:00PM-03:00PM
45903536,2015-02-17 18:50:17,-73.9909973144531,40.7467079162598,-73.9901504516601,40.7184448242188,C19280,D14244,5,3,1,Driver,Delay due to traffic,2015,2,Pubs,17/2/2015,06:00PM-09:00PM
23582767,2015-02-17 18:55:06,-73.865608215332,40.7711067199707,-73.9848937988281,40.7513961791992,C52493,D48465,3,4,1,Driver,Customer not found on location,2015,2,Pubs,17/2/2015,06:00PM-09:00PM
14645549,2015-02-17 23:22:09,-73.9793930053711,40.7516250610352,-73.9337463378906,40.7982597351074,C41429,D14244,5,5,1,Customer,High trip charges,2015,2,Pubs,17/2/2015,12:00AM-3:00AM
27833291,2015-02-18 12:47:47,-73.9933395385742,40.7424201965332,-73.9718627929688,40.761287689209,C38670,D14637,3,4,1,Customer,High trip charges,2015,2,Industrial_Zones,18/2/2015,12:00PM-03:00PM
48659857,2015-02-18 13:06:40,-74.0151443481445,40.7092704772949,-73.87255859375,40.7743377685547,C22490,D36024,5,5,1,Driver,Customer not found on location,2015,2,Industrial_Zones,18/2/2015,12:00PM-03:00PM
34209703,2015-02-18 21:16:58,-74.0054550170899,40.7286643981934,-73.9773406982422,40.7496795654297,C38802,D22724,5,5,1,Customer,High trip charges,2015,2,Sports_Arenas,18/2/2015,06:00PM-09:00PM
16315119,2015-02-19 02:34:26,-73.9968414306641,40.7374801635742,-74.0156860351563,40.6436271667481,C38438,D78317,2,5,1,Driver,Customer not found on location,2015,2,Airport,19/2/2015,12:00AM-03:00AM
2055192,2015-02-19 09:38:01,-73.973258972168,40.7623634338379,-73.9532318115234,40.7692031860352,C19983,D26625,4,4,1,Driver,Issue with vehicle,2015,2,Sports_Arenas,19/2/2015,09:00AM-12:00PM
39780543,2015-02-19 12:20:57,-73.9926223754883,40.7303924560547,-73.9964141845703,40.7272720336914,C38670,D56919,5,3,1,Driver,Customer not found on location,2015,2,Sports_Arenas,19/2/2015,12:00PM-03:00PM
36925010,2015-02-19 14:17:45,-73.981201171875,40.7813720703125,-73.9771881103516,40.7869262695313,C26715,D14326,4,5,1,Driver,Delay due to traffic,2015,2,SubwayStations,19/2/2015,12:00PM-03:00PM
38486013,2015-02-19 19:00:07,-73.9685363769531,40.7546119689942,-73.978889465332,40.7584686279297,C37591,D38776,5,5,1,Customer,High trip charges,2015,2,SubwayStations,19/2/2015,06:00PM-09:00PM
48461075,2015-02-20 07:02:33,-73.9753189086914,40.7470092773437,-73.9763870239258,40.7475433349609,C46201,D49646,2,5,1,Customer,Delay in arrival,2015,2,Airport,20/2/2015,06:00AM-09:00AM
31848236,2015-02-20 12:52:05,-73.9947814941406,40.7420806884766,-74.0084381103515,40.7327613830566,C29861,D89828,4,4,1,Customer,Inappropriate behavior of driver,2015,2,SubwayStations,20/2/2015,12:00PM-03:00PM
49611368,2015-02-20 18:32:47,-73.9818344116211,40.7407341003418,-73.9615097045899,40.7643089294434,C41239,D66365,1,2,1,Customer,Delay in arrival,2015,2,Pubs,20/2/2015,06:00PM-09:00PM
32985486,2015-02-20 22:28:26,-74.0040969848633,40.7077369689941,-73.9895782470703,40.723072052002,C39184,D61908,4,3,1,Customer,High trip charges,2015,2,Pubs,20/2/2015,12:00AM-3:00AM
42642560,2015-02-21 03:00:47,-73.9546127319336,40.6867179870605,-73.9851760864258,40.7315444946289,C41429,D12502,3,5,1,Driver,Issue with vehicle,2015,2,SubwayStations,21/2/2015,12:00AM-03:00AM
49447765,2015-02-21 06:45:31,-73.9628982543945,40.8028068542481,-73.9721298217773,40.7944717407227,C37492,D64210,4,4,1,Driver,Issue with vehicle,2015,2,Pubs,21/2/2015,03:00AM-06:00AM
45712212,2015-02-21 09:29:44,-73.9718017578125,40.7544212341309,-73.9600982666016,40.7737503051758,C41429,D66365,2,5,1,Driver,Customer not found on location,2015,2,SubwayStations,21/2/2015,09:00AM-12:00PM
4131402,2015-02-21 12:51:44,0.0,0.0,0.0,0.0,C44412,D14326,4,4,1,Driver,Inappropriate behavior of customer,2015,2,Tourist_Spots,21/2/2015,12:00PM-03:00PM
50847407,2015-02-21 13:55:26,-73.9875640869141,40.7412414550781,-73.9721374511719,40.7472610473633,C24803,D78629,4,4,1,Customer,Delay in arrival,2015,2,SubwayStations,21/2/2015,12:00PM-03:00PM
28208094,2015-02-21 16:55:10,-73.993049621582,40.7514533996582,-73.9758377075196,40.7495079040527,C36214,D57089,5,3,1,Customer,Change of plan,2015,2,Pubs,21/2/2015,03:00PM-06:00PM
4043321,2015-02-21 17:23:59,-73.9937133789063,40.7513198852539,-73.9663467407227,40.7899551391602,C18630,D76086,5,5,1,Driver,Issue with vehicle,2015,2,Industrial_Zones,21/2/2015,03:00PM-06:00PM
250510,2015-02-21 17:29:13,-73.9669952392578,40.7570686340332,-73.9750366210938,40.7510490417481,C28915,D65865,5,5,1,Customer,Inappropriate behavior of driver,2015,2,Industrial_Zones,21/2/2015,03:00PM-06:00PM
55375365,2015-02-21 23:07:40,-73.9878234863281,40.7479362487793,-73.9859466552734,40.7581100463867,C40152,D12502,3,5,1,Driver,Issue with vehicle,2015,2,Pubs,21/2/2015,12:00AM-3:00AM
52111448,2015-02-22 04:58:23,-73.9999084472656,40.738639831543,-74.0092468261719,40.7033081054688,C41429,D99787,1,3,1,Driver,Issue with vehicle,2015,2,Pubs,22/2/2015,03:00AM-06:00AM
54069297,2015-02-22 12:14:17,-74.0013275146485,40.7516899108887,-73.9727783203125,40.7622413635254,C21754,D63200,5,4,1,Driver,Inappropriate behavior of customer,2015,2,Tourist_Spots,22/2/2015,12:00PM-03:00PM
5281630,2015-02-22 14:14:01,-74.0089797973633,40.7043685913086,-73.9854278564453,40.7442588806152,C20492,D44453,4,2,1,Driver,Delay due to traffic,2015,2,Tourist_Spots,22/2/2015,12:00PM-03:00PM
28056033,2015-02-22 14:25:58,-73.9500045776367,40.7795448303223,-73.9799194335938,40.7653503417969,C40291,D11542,4,5,1,Driver,Inappropriate behavior of customer,2015,2,SubwayStations,22/2/2015,12:00PM-03:00PM
13613894,2015-02-22 18:05:37,-73.9763336181641,40.7563285827637,-73.9580459594727,40.7805709838867,C34789,D43171,4,2,1,Customer,High trip charges,2015,2,Airport,22/2/2015,06:00PM-09:00PM
22819745,2015-02-23 00:53:56,-73.9619979858398,40.6632804870606,-74.0060577392578,40.6461486816406,C50462,D14244,4,1,1,Driver,Customer not found on location,2015,2,0.0,23/2/2015,12:00AM-03:00AM
41430595,2015-02-23 08:21:18,-73.9838943481445,40.7294578552246,-73.9909057617188,40.7338562011719,C12608,D63151,1,4,1,Driver,Customer not found on location,2015,2,Industrial_Zones,23/2/2015,06:00AM-09:00AM
29718524,2015-02-23 09:45:05,-73.9832763671875,40.7303352355957,-74.0031814575196,40.724235534668,C50184,D30656,5,5,1,Driver,Issue with vehicle,2015,2,Industrial_Zones,23/2/2015,09:00AM-12:00PM
30063112,2015-02-23 19:55:29,-73.9963226318359,40.7237205505371,-73.9382400512695,40.7146415710449,C49782,D44453,4,5,1,Customer,Delay in arrival,2015,2,Airport,23/2/2015,06:00PM-09:00PM
8741749,2015-02-23 21:14:33,-74.0050888061523,40.7408218383789,-74.004638671875,40.7480735778809,C19983,D13828,1,5,1,Driver,Delay due to traffic,2015,2,Tourist_Spots,23/2/2015,06:00PM-09:00PM
19731762,2015-02-24 04:16:27,-73.9879531860352,40.7648696899414,-73.9869918823242,40.7341346740723,C15278,D12502,3,3,1,Driver,Issue with vehicle,2015,2,Airport,24/2/2015,03:00AM-06:00AM
7242686,2015-02-24 07:15:54,-73.9733428955078,40.7927207946777,-73.9751358032227,40.7860946655273,C46201,D61908,5,2,1,Driver,Customer not found on location,2015,2,Industrial_Zones,24/2/2015,06:00AM-09:00AM
6037766,2015-02-24 10:23:12,-73.9826126098633,40.768310546875,-74.0126876831055,40.7025108337402,C17629,D63200,4,3,1,Driver,Customer not found on location,2015,2,Sports_Arenas,24/2/2015,09:00AM-12:00PM
33493816,2015-02-24 11:22:40,-73.862548828125,40.7689170837402,-73.727424621582,40.7771606445313,C17841,D26336,4,5,1,Driver,Issue with vehicle,2015,2,Pubs,24/2/2015,09:00AM-12:00PM
51103318,2015-02-24 13:32:29,-73.9739685058594,40.7632141113281,-73.9870681762695,40.7495613098145,C21911,D16930,3,5,1,Driver,Inappropriate behavior of customer,2015,2,Tourist_Spots,24/2/2015,12:00PM-03:00PM
23098888,2015-02-25 08:49:36,-74.0063705444336,40.7328681945801,-73.9828109741211,40.7610893249512,C50372,D44453,3,5,1,Driver,Issue with vehicle,2015,2,SubwayStations,25/2/2015,06:00AM-09:00AM
12250402,2015-02-25 21:50:25,-73.9857406616211,40.7351875305176,-73.9871673583984,40.7553787231445,C38195,D53927,2,5,1,Driver,Issue with vehicle,2015,2,Pubs,25/2/2015,06:00PM-09:00PM
44289193,2015-02-26 08:02:21,-74.0100936889648,40.7211303710938,-73.9767990112305,40.7516288757324,C33762,D14244,4,1,1,Driver,Delay due to traffic,2015,2,Industrial_Zones,26/2/2015,06:00AM-09:00AM
13897165,2015-02-26 14:31:14,-73.9925842285156,40.7431411743164,-73.9713439941406,40.7634506225586,C18740,D14326,5,5,1,Driver,Customer not found on location,2015,2,Industrial_Zones,26/2/2015,12:00PM-03:00PM
30314026,2015-02-26 15:48:00,-73.9901885986328,40.7311859130859,-73.9775695800781,40.7134819030762,C52940,D44453,1,2,1,Customer,High trip charges,2015,2,SubwayStations,26/2/2015,03:00PM-06:00PM
1013158,2015-02-26 17:02:29,-73.9811935424805,40.7807235717773,-73.9730529785156,40.795524597168,C25836,D36668,4,5,1,Customer,High trip charges,2015,2,Pubs,26/2/2015,03:00PM-06:00PM
54537064,2015-02-26 17:26:20,-73.9658279418945,40.7621383666992,-73.9549255371094,40.7777557373047,C14782,D99787,5,2,1,Driver,Inappropriate behavior of customer,2015,2,Airport,26/2/2015,03:00PM-06:00PM
27861517,2015-02-26 17:39:54,-73.990119934082,40.7349967956543,-74.0076599121094,40.7186088562012,C52940,D43171,2,2,1,Customer,Delay in arrival,2015,2,Tourist_Spots,26/2/2015,03:00PM-06:00PM
35775239,2015-02-26 18:04:34,-73.8636627197266,40.7700119018555,-73.9824600219727,40.7560234069824,C26715,D49646,4,3,1,Driver,Issue with vehicle,2015,2,Industrial_Zones,26/2/2015,06:00PM-09:00PM
48991744,2015-02-26 21:08:00,-73.9674301147461,40.7652626037598,-73.9575347900391,40.7784042358398,C25439,D99787,3,5,1,Driver,Customer not found on location,2015,2,SubwayStations,26/2/2015,06:00PM-09:00PM
43455935,2015-02-26 23:35:58,-73.9676361083984,40.7560272216797,-73.9563827514648,40.7730445861816,C40467,D78629,5,4,1,Customer,Delay in arrival,2015,2,Tourist_Spots,26/2/2015,12:00AM-3:00AM
41779799,2015-02-27 08:37:45,-73.9785995483399,40.7523612976074,-73.9876251220703,40.7375984191895,C50372,D49646,4,4,1,Customer,High trip charges,2015,2,SubwayStations,27/2/2015,06:00AM-09:00AM
22211988,2015-02-27 11:08:15,-73.9900894165039,40.7193832397461,-73.9827728271485,40.7331314086914,C38438,D79708,2,3,1,Driver,Issue with vehicle,2015,2,Airport,27/2/2015,09:00AM-12:00PM
24104891,2015-02-27 14:32:25,-73.9724044799805,40.7861404418945,-73.9598007202148,40.7671890258789,C22490,D22175,5,5,1,Customer,Change of plan,2015,2,Tourist_Spots,27/2/2015,12:00PM-03:00PM
18424587,2015-02-27 19:31:19,-73.9816360473633,40.7491874694824,-73.9518508911133,40.7661323547363,C39752,D89828,5,5,1,Driver,Delay due to traffic,2015,2,Sports_Arenas,27/2/2015,06:00PM-09:00PM
8616533,2015-02-28 01:12:06,-73.9711380004883,40.7515602111816,-73.9174118041992,40.7428207397461,C34789,D14637,3,3,1,Customer,High trip charges,2015,2,SubwayStations,28/2/2015,12:00AM-03:00AM
25075589,2015-02-28 02:06:19,0.0,0.0,0.0,0.0,C20147,D16930,3,2,1,Driver,Delay due to traffic,2015,2,Tourist_Spots,28/2/2015,12:00AM-03:00AM
20747283,2015-02-28 08:47:01,-73.9794692993164,40.7399101257324,-73.9740753173828,40.7576484680176,C25439,D48465,1,3,1,Customer,Delay in arrival,2015,2,Industrial_Zones,28/2/2015,06:00AM-09:00AM
12543355,2015-02-28 10:44:42,-73.9896240234375,40.7344474792481,-74.0145874023438,40.7141036987305,C25673,D65865,4,5,1,Customer,Delay in arrival,2015,2,Industrial_Zones,28/2/2015,09:00AM-12:00PM
26159713,2015-02-28 10:54:04,-73.9809265136719,40.7560157775879,-73.8706588745117,40.7738838195801,C19782,D14637,3,4,1,Customer,Inappropriate behavior of driver,2015,2,Tourist_Spots,28/2/2015,09:00AM-12:00PM
4995841,2015-02-28 18:50:16,-73.9948501586914,40.7500915527344,-73.9843444824219,40.764533996582,C20659,D55311,5,5,1,Customer,High trip charges,2015,2,Pubs,28/2/2015,06:00PM-09:00PM
4301666,2015-02-28 19:37:50,-73.9741897583008,40.7564163208008,-73.9873199462891,40.7563133239746,C22518,D48465,4,5,1,Customer,High trip charges,2015,2,Industrial_Zones,28/2/2015,06:00PM-09:00PM
34953840,2015-03-01 01:04:45,-73.9808044433594,40.721492767334,-73.9825744628906,40.7180633544922,C37492,D57089,4,5,1,Driver,Issue with vehicle,2015,3,SubwayStations,1/3/2015,12:00AM-03:00AM
31856815,2015-03-01 03:42:58,-73.9830932617187,40.726749420166,-73.9974670410156,40.7449684143066,C38670,D36668,5,5,1,Driver,Issue with vehicle,2015,3,Pubs,1/3/2015,12:00AM-03:00AM
29985301,2015-03-02 10:59:04,-73.990234375,40.7560653686523,-73.9845809936523,40.7397346496582,C22584,D10560,5,4,1,Driver,Issue with vehicle,2015,3,Airport,2/3/2015,09:00AM-12:00PM
20620219,2015-03-02 12:29:09,-73.9948959350586,40.7400245666504,-73.9851608276367,40.7420692443848,C39184,D53927,2,3,1,Driver,Issue with vehicle,2015,3,Sports_Arenas,2/3/2015,12:00PM-03:00PM
55348611,2015-03-02 18:23:10,-73.9509811401367,40.7715797424316,-73.9850997924805,40.7219390869141,C31247,D14637,5,1,1,Driver,Issue with vehicle,2015,3,Airport,2/3/2015,06:00PM-09:00PM
13206047,2015-03-02 18:23:24,-73.9818344116211,40.7666091918945,-73.985954284668,40.7714385986328,C28260,D22724,2,3,1,Driver,Issue with vehicle,2015,3,Tourist_Spots,2/3/2015,06:00PM-09:00PM
8399695,2015-03-02 19:46:36,-73.7766799926758,40.6453971862793,-73.9650726318359,40.7751235961914,C49850,D48465,3,5,1,Driver,Customer not found on location,2015,3,Tourist_Spots,2/3/2015,06:00PM-09:00PM
40509806,2015-03-03 11:41:53,-74.0138092041016,40.7087554931641,-73.9741744995117,40.7626457214356,C49317,D79708,4,5,1,Driver,Customer not found on location,2015,3,Tourist_Spots,3/3/2015,09:00AM-12:00PM
32848414,2015-03-03 13:10:39,-73.9902954101563,40.7419052124023,-74.0094680786133,40.7339782714844,C46201,D53927,5,4,1,Driver,Customer not found on location,2015,3,SubwayStations,3/3/2015,12:00PM-03:00PM
45827988,2015-03-03 14:47:48,-73.9592590332031,40.7632904052734,-73.9603881835938,40.7737693786621,C13584,D57089,4,4,1,Driver,Issue with vehicle,2015,3,Pubs,3/3/2015,12:00PM-03:00PM
52060567,2015-03-03 15:17:19,-73.9540176391601,40.7819404602051,-73.9438934326172,40.7762298583984,C16964,D66365,2,2,1,Customer,Inappropriate behavior of driver,2015,3,Industrial_Zones,3/3/2015,03:00PM-06:00PM
52610270,2015-03-03 16:33:28,-74.0000610351563,40.7190093994141,-73.9724655151367,40.6932067871094,C51027,D22724,3,3,1,Driver,Issue with vehicle,2015,3,Industrial_Zones,3/3/2015,03:00PM-06:00PM
25592609,2015-03-03 18:38:50,-73.9904403686523,40.7700309753418,-73.9785232543945,40.7651596069336,C22490,D78629,3,5,1,Driver,Customer not found on location,2015,3,Industrial_Zones,3/3/2015,06:00PM-09:00PM
38136864,2015-03-03 21:00:47,-73.9917602539063,40.7262268066406,-74.0044631958008,40.7454261779785,C27084,D30656,4,1,1,Driver,Delay due to traffic,2015,3,Pubs,3/3/2015,06:00PM-09:00PM
14440106,2015-03-03 21:15:28,-74.0117416381836,40.7095565795898,-73.9826812744141,40.7493438720703,C51793,D65865,4,1,1,Customer,High trip charges,2015,3,Pubs,3/3/2015,06:00PM-09:00PM
29291502,2015-03-03 21:40:07,-73.9831314086914,40.7545585632324,-73.9606552124023,40.7781791687012,C40152,D22175,3,2,1,Customer,Change of plan,2015,3,Sports_Arenas,3/3/2015,06:00PM-09:00PM
26175494,2015-03-03 22:04:05,-74.0066604614258,40.7441291809082,-73.9990310668945,40.7607498168945,C49850,D43171,4,2,1,Customer,Change of plan,2015,3,Airport,3/3/2015,12:00AM-3:00AM
15533927,2015-03-04 09:16:23,-73.9800567626953,40.7347412109375,-74.0138702392578,40.7138977050781,C19782,D18920,4,1,1,Driver,Issue with vehicle,2015,3,Industrial_Zones,4/3/2015,09:00AM-12:00PM
9853265,2015-03-04 12:15:35,-73.9960327148438,40.7537994384766,-74.0116195678711,40.7031784057617,C23164,D18920,4,3,1,Customer,Delay in arrival,2015,3,Pubs,4/3/2015,12:00PM-03:00PM
2267021,2015-03-04 19:44:26,-73.9836730957031,40.7410507202149,-73.9764099121094,40.7395133972168,C15370,D14326,5,5,1,Driver,Issue with vehicle,2015,3,Sports_Arenas,4/3/2015,06:00PM-09:00PM
27562686,2015-03-04 20:56:42,-73.8728103637695,40.7740516662598,-73.9576797485352,40.7615966796875,C40152,D65865,4,3,1,Driver,Delay due to traffic,2015,3,SubwayStations,4/3/2015,06:00PM-09:00PM
2725271,2015-03-04 21:52:44,-74.0011291503906,40.7313613891602,-73.9757080078125,40.7325401306152,C20815,D56919,3,2,1,Customer,High trip charges,2015,3,SubwayStations,4/3/2015,06:00PM-09:00PM
43463449,2015-03-05 06:08:48,-74.0021591186523,40.7454872131348,-74.0080184936523,40.7036552429199,C12608,D53927,5,2,1,Driver,Issue with vehicle,2015,3,Industrial_Zones,5/3/2015,03:00AM-06:00AM
897759,2015-03-05 06:55:50,-74.0100402832031,40.7213401794434,-74.0140533447266,40.7149391174316,C40182,D56919,3,4,1,Customer,Change of plan,2015,3,Pubs,5/3/2015,03:00AM-06:00AM
51520717,2015-03-05 08:25:24,-73.9522171020508,40.7722816467285,-73.980209350586,40.7655296325684,C50462,D78629,4,2,1,Driver,Issue with vehicle,2015,3,Sports_Arenas,5/3/2015,06:00AM-09:00AM
52401697,2015-03-05 10:49:17,-73.9850311279297,40.753475189209,-73.9768218994141,40.7583160400391,C22483,D63151,3,2,1,Driver,Customer not found on location,2015,3,Industrial_Zones,5/3/2015,09:00AM-12:00PM
23224240,2015-03-05 11:39:58,-73.9742965698242,40.7501792907715,-73.9821929931641,40.7690582275391,C27084,D44453,3,5,1,Customer,Inappropriate behavior of driver,2015,3,Industrial_Zones,5/3/2015,09:00AM-12:00PM
28833881,2015-03-05 12:26:16,-73.9878768920898,40.7553329467774,-73.9917831420898,40.7500038146973,C36609,D34300,2,5,1,Customer,Delay in arrival,2015,3,SubwayStations,5/3/2015,12:00PM-03:00PM
40970223,2015-03-05 17:21:53,-73.9701461791992,40.7625617980957,-73.9707565307617,40.7624855041504,C29244,D14326,3,5,1,Customer,Delay in arrival,2015,3,Pubs,5/3/2015,03:00PM-06:00PM
49802671,2015-03-05 19:42:57,-73.9843826293945,40.7429313659668,-73.959228515625,40.7716064453125,C36127,D14244,2,2,1,Driver,Delay due to traffic,2015,3,Pubs,5/3/2015,06:00PM-09:00PM
27761165,2015-03-05 22:37:36,-73.9863433837891,40.7402801513672,-73.9613418579101,40.7626419067383,C37492,D99787,5,5,1,Customer,Delay in arrival,2015,3,Pubs,5/3/2015,12:00AM-3:00AM
10311602,2015-03-05 23:32:30,-73.9760513305664,40.7502021789551,-73.984504699707,40.7507591247559,C44617,D57089,5,2,1,Driver,Customer not found on location,2015,3,Pubs,5/3/2015,12:00AM-3:00AM
3374166,2015-03-06 11:30:53,-73.9922790527344,40.7384567260742,-73.9988632202148,40.7341766357422,C28924,D65865,2,4,1,Driver,Customer not found on location,2015,3,SubwayStations,6/3/2015,09:00AM-12:00PM
13408137,2015-03-06 21:00:43,-73.9812545776367,40.7412414550781,-73.9775314331055,40.7464179992676,C49782,D50362,5,5,1,Driver,Issue with vehicle,2015,3,Industrial_Zones,6/3/2015,06:00PM-09:00PM
48944704,2015-03-07 04:17:41,-73.9666900634766,40.7572402954102,-73.9759674072266,40.7445526123047,C52940,D30700,4,5,1,Driver,Customer not found on location,2015,3,Sports_Arenas,7/3/2015,03:00AM-06:00AM
10684870,2015-03-07 10:32:06,-73.9916000366211,40.7649383544922,-73.9741897583008,40.7584991455078,C33762,D63647,5,5,1,Driver,Inappropriate behavior of customer,2015,3,Sports_Arenas,7/3/2015,09:00AM-12:00PM
32861609,2015-03-07 13:39:06,-73.9910430908203,40.7508354187012,-73.9957046508789,40.7370071411133,C13584,D64210,4,4,1,Customer,High trip charges,2015,3,Pubs,7/3/2015,12:00PM-03:00PM
4508795,2015-03-07 17:38:15,-73.9984741210938,40.7609367370606,-74.005989074707,40.7344741821289,C49620,D26625,3,3,1,Driver,Issue with vehicle,2015,3,SubwayStations,7/3/2015,03:00PM-06:00PM
28658229,2015-03-08 00:05:00,-74.0055465698242,40.7459106445313,-74.0018844604492,40.7195587158203,C46201,D63219,2,5,1,Driver,Delay due to traffic,2015,3,0.0,8/3/2015,12:00AM-03:00AM
8286372,2015-03-08 03:42:31,-73.9884567260742,40.7642097473145,-73.9888458251953,40.7636451721191,C51247,D55311,4,3,1,Customer,Change of plan,2015,3,Pubs,8/3/2015,12:00AM-03:00AM
